時間,風速,風向,温度,湿度,出力
1/27/2006 19:30:00,7.437047258,297.18,5.774088889,69.80777778,6.899183333
1/27/2006 19:45:00,9.881219977,296.1547778,5.858622222,69.44155556,14.59368333
1/27/2006 20:00:00,11.05762795,299.6095278,6.149511111,66.132,15.32846667
1/27/2006 20:15:00,10.51140574,306.3560833,6.217955556,62.95466667,16.88893333
1/27/2006 20:30:00,10.17249174,308.8745278,6.053333333,62.97972222,18.12531667
1/27/2006 20:45:00,9.918805229,301.7560556,5.592444444,65.26216667,16.29611667
1/27/2006 21:00:00,10.68823838,296.3443889,5.296,68.12172222,15.8207
1/27/2006 21:15:00,12.11088693,296.7760556,5.3708,66.30044444,20.81426667
1/27/2006 21:30:00,10.7995145,303.5795833,5.2072,68.18044444,19.62668333
1/27/2006 21:45:00,10.60183058,300.8439167,5.235333333,69.05816667,16.65816667
1/27/2006 22:00:00,12.1573706,303.0334722,5.344933333,70.36011111,18.08525
1/27/2006 22:15:00,11.34389287,301.8418056,4.856444444,76.17194444,17.65765
1/27/2006 22:30:00,11.30255568,293.5912222,4.912088889,75.62361111,18.95781667
1/27/2006 22:45:00,12.96223645,298.1850556,4.679866667,75.27472222,21.36405
1/27/2006 23:00:00,13.85196965,301.9739444,4.603911111,72.70416667,22.09726667
1/27/2006 23:15:00,14.5222206,305.06025,4.655155556,71.41433333,22.23298333
1/27/2006 23:30:00,14.25392377,302.5552778,4.762311111,68.78061111,22.21375
1/27/2006 23:45:00,12.93481486,305.1068056,4.868311111,67.41444444,21.66485
1/29/2006 0:00:00,7.268761777,312.562,2.095511111,60.06711111,12.85145
1/29/2006 0:15:00,7.274021241,314.3843056,1.810755556,62.21055556,11.00075
1/29/2006 0:30:00,8.448174192,312.3943611,1.718888889,60.22322222,8.42435
1/29/2006 0:45:00,9.849143827,312.9557222,1.710177778,60.42861111,11.66225
1/29/2006 1:00:00,6.863653146,300.157,1.642933333,60.99472222,8.738966667
1/29/2006 1:15:00,8.060023559,301.2688333,1.550577778,61.48488889,7.847616667
1/29/2006 1:30:00,9.448555914,308.9842778,1.560222222,62.13794444,11.74753333
1/29/2006 1:45:00,8.651188982,307.30925,1.661644444,62.65083333,11.01843333
1/29/2006 2:00:00,9.14745639,308.5129444,1.599066667,62.76116667,11.05
1/29/2006 2:15:00,8.799407017,305.3571389,1.465644444,62.30022222,9.78035
1/29/2006 2:30:00,8.349600273,308.9313889,1.395066667,62.45905556,9.3187
1/29/2006 2:45:00,7.355785214,303.8971667,1.242888889,61.71266667,6.595466667
1/29/2006 3:00:00,7.58118064,304.6991944,1.052622222,64.12722222,9.935616667
1/29/2006 3:15:00,7.192345988,315.4494167,1.016177778,65.27127778,8.26895
1/29/2006 3:30:00,8.318315767,313.8075278,0.9456,63.80638889,5.676766667
1/29/2006 3:45:00,7.343543456,311.0440556,0.998311111,61.95911111,4.43995
1/29/2006 4:00:00,7.400515587,316.4762778,0.915688889,63.80572222,3.838883333
1/29/2006 4:15:00,7.193473376,316.5846667,0.854666667,64.81072222,4.1781
1/29/2006 4:30:00,6.172585653,314.6151667,0.706177778,65.1265,1.566116667
1/29/2006 4:45:00,6.308804894,311.3002778,0.536977778,65.01122222,1.925233333
1/29/2006 5:00:00,7.076015854,315.6109167,0.636755556,62.49833333,3.073016667
1/29/2006 5:15:00,7.287126474,315.7673333,0.720266667,60.25377778,3.54805
1/29/2006 5:30:00,6.557983358,314.7173611,0.697066667,59.00177778,3.37465
1/29/2006 5:45:00,5.935967331,314.4511389,0.516311111,59.13222222,3.30405
1/29/2006 6:00:00,5.826813953,311.9219444,0.383288889,59.56111111,2.5444
1/29/2006 6:15:00,6.527852283,313.8750833,0.259244444,59.88577778,3.381
1/29/2006 6:30:00,6.159286996,312.7631944,0.358533333,60.53783333,2.837583333
1/29/2006 6:45:00,5.452980211,310.7585556,0.296266667,60.64094444,2.0646
1/29/2006 7:00:00,5.864482912,310.2336944,0.4068,59.56855556,1.721616667
1/29/2006 7:15:00,6.057401099,305.8833333,1.074177778,54.12705556,1.4166
1/29/2006 7:30:00,5.0777134,305.8117222,2.3708,48.768,0.601883333
1/29/2006 7:45:00,5.906395756,313.7679167,3.827555556,44.11427778,1.250183333
1/29/2006 8:00:00,4.315043869,291.4901111,4.519733333,44.889,0.911016667
1/29/2006 8:15:00,4.499481251,278.9069444,4.757466667,52.68244444,0.724966667
1/29/2006 8:30:00,4.325899827,297.2363889,5.410133333,45.603,0.426416667
1/29/2006 8:45:00,5.866538138,314.24725,5.784044444,39.47238889,1.376583333
1/29/2006 9:00:00,4.625193111,301.9689722,5.719866667,41.22011111,1.493183333
1/29/2006 9:15:00,3.437602331,276.0865556,6.382533333,42.41572222,0.988533333
1/29/2006 9:30:00,3.851100442,282.6236944,6.728933333,47.30227778,0.7934
1/29/2006 9:45:00,3.924337492,282.8267778,6.715511111,47.27744444,0.451333333
1/29/2006 10:00:00,3.415888857,288.9318333,6.912888889,45.77838889,0.1937
1/29/2006 10:15:00,3.250409892,282.9249444,6.906711111,46.86222222,0
1/29/2006 10:30:00,3.244156379,275.8350556,7.429822222,45.01344444,0
1/29/2006 10:45:00,2.99431548,274.2513611,8.070666667,39.68388889,0
1/29/2006 11:00:00,2.54904206,277.1683333,8.619466667,37.48911111,0
1/29/2006 11:15:00,2.304482109,303.6507778,8.894488889,34.41122222,0
1/29/2006 11:30:00,2.880717021,271.4702778,9.463244444,35.52533333,0
1/29/2006 11:45:00,2.644886538,259.3867778,9.657688889,33.642,0
1/29/2006 12:00:00,3.018556946,251.1381389,9.95,33.918,0
1/29/2006 12:15:00,3.038563007,258.7158333,9.907511111,34.13222222,0
1/29/2006 12:30:00,3.582244268,249.1661111,10.25337778,32.69544444,0
1/29/2006 12:45:00,3.999261917,252.1841667,10.33893333,34.47583333,0.255716667
1/29/2006 13:00:00,4.39995603,252.019,10.37235556,33.54694444,0.614316667
1/29/2006 13:15:00,4.884218933,246.7794167,10.68653333,35.24994444,1.337083333
1/29/2006 13:30:00,4.33827678,254.7853056,10.55897778,36.74872222,0.997833333
1/29/2006 13:45:00,4.596408506,256.1535278,10.4472,36.09283333,0.853766667
1/29/2006 14:00:00,4.612261547,256.0344167,10.0936,37.36105556,0.962916667
1/29/2006 14:15:00,4.359402109,261.1535833,9.966088889,38.52,1.025883333
1/29/2006 14:30:00,3.465918159,253.0011389,10.02768889,37.8475,0.341
1/29/2006 14:45:00,1.999033271,259.1074167,9.799466667,35.20883333,0
1/29/2006 15:00:00,1.465068579,270.7003056,9.435644444,34.70344444,0
1/29/2006 15:15:00,1.145167872,211.1866389,9.579333333,37.90783333,0
1/29/2006 15:30:00,1.685515736,169.125,9.589733333,38.93138889,0.036266667
1/29/2006 15:45:00,2.965124367,162.6751389,9.685333333,45.70916667,0
1/29/2006 16:00:00,2.983622252,169.1170278,9.6964,53.00716667,0.0043
1/29/2006 16:15:00,2.544859117,156.7550556,9.751244444,59.31711111,0
1/29/2006 16:30:00,2.496930414,156.9149722,9.403466667,61.37222222,0
1/29/2006 16:45:00,2.882047391,148.7101667,8.890444444,63.82377778,0
1/29/2006 17:00:00,2.381726013,152.63075,7.940933333,67.33644444,0
1/29/2006 17:15:00,1.508986443,174.7513611,5.322311111,69.13105556,0
1/29/2006 17:30:00,1.08263407,176.7435,3.823066667,72.23327778,0
1/29/2006 17:45:00,0.426358793,199.4158611,2.651244444,74.35227778,0
1/29/2006 18:00:00,0.940859173,235.2799167,2.039244444,75.5355,0
1/29/2006 18:15:00,2.051105783,239.9869722,1.371111111,76.10672222,0
1/29/2006 18:30:00,2.65591088,245.7741667,0.711111111,78.34672222,0
1/29/2006 18:45:00,3.432096846,253.2296111,0.796711111,81.34366667,0
1/29/2006 19:00:00,3.305436657,253.1647778,0.233777778,83.63244444,0
1/29/2006 19:15:00,3.425035242,258.1238889,0.546533333,82.60338889,0.002766667
1/29/2006 19:30:00,3.14537601,250.9800556,0.525644444,82.88683333,0
1/29/2006 19:45:00,2.031036581,274.3696667,0.382933333,86.188,0
1/29/2006 20:00:00,1.918834868,299.8529722,0.268888889,86.68988889,0
1/29/2006 20:15:00,1.86482502,332.4535278,0.263111111,87.72738889,0
1/29/2006 20:30:00,2.255552408,364.1651667,0.2468,90.50166667,0
1/29/2006 20:45:00,2.787235016,380.1756944,0.3288,88.12922222,0
1/29/2006 21:00:00,2.485624026,377.3506389,-0.013377778,87.81894444,0
1/29/2006 21:15:00,2.327222478,395.8420833,-0.667866667,87.29338889,0
1/29/2006 21:30:00,2.09732672,405.8695,-0.063466667,90.14461111,0
1/29/2006 21:45:00,1.406651088,394.4415556,0.012222222,89.12438889,0.000333333
1/29/2006 22:00:00,3.081465637,412.8616389,0.346666667,91.52811111,0.380983333
1/29/2006 22:15:00,4.15568631,408.9896944,1.320888889,91.75827778,1.045483333
1/29/2006 22:30:00,3.565084036,420.6756389,1.828444444,89.89611111,0.9608
1/29/2006 22:45:00,2.852921501,424.37225,1.224844444,91.48611111,0.106966667
1/29/2006 23:00:00,2.914646868,414.1578889,2.953288889,87.50916667,0.213283333
1/29/2006 23:15:00,2.183123981,393.3223333,2.720044444,88.2215,0.599683333
1/29/2006 23:30:00,2.222428311,402.4074722,3.131911111,87.94172222,0.187383333
1/29/2006 23:45:00,1.661661244,430.6936111,3.221466667,87.79622222,0
1/30/2006 0:00:00,3.204911128,420.8431111,3.631777778,85.53561111,0
1/30/2006 0:15:00,3.98709906,413.7103611,4.285022222,81.48411111,0.326383333
1/30/2006 0:30:00,2.017768364,405.5426944,4.306844444,79.41388889,0.040316667
1/30/2006 0:45:00,1.446224468,390.7310278,2.464177778,85.73133333,0.0339
1/30/2006 1:00:00,3.254983957,375.4684167,2.064488889,87.34738889,0.392066667
1/30/2006 1:15:00,2.170606283,362.5065,1.784088889,88.86733333,0
1/30/2006 1:30:00,1.634250558,342.9826389,1.446133333,90.71455556,0
1/30/2006 1:45:00,1.200117287,339.3579444,1.116666667,90.59988889,0
1/30/2006 2:00:00,0.715397059,340.0761111,1.920666667,91.84161111,0
1/30/2006 2:15:00,0.86772182,362.0494722,2.654133333,90.90222222,0
1/30/2006 2:30:00,1.324637483,361.6303333,2.817377778,89.43322222,0
1/30/2006 2:45:00,1.107704573,340.7971111,3.149777778,89.08522222,0
1/30/2006 3:00:00,1.384921778,298.4321389,3.341866667,88.21894444,0
1/30/2006 3:15:00,2.013140711,279.69525,3.5764,88.0995,0
1/30/2006 3:30:00,3.510990906,258.5101111,3.781644444,88.73827778,0.258716667
1/30/2006 3:45:00,6.003776697,250.1294444,4.272355556,87.38355556,1.1735
1/30/2006 4:00:00,6.616213013,248.2155278,4.691333333,85.36866667,1.149916667
1/30/2006 4:15:00,5.341572542,253.5775,4.877333333,80.62255556,0.948766667
1/30/2006 4:30:00,6.058974871,251.9516389,4.941644444,78.154,1.220633333
1/30/2006 4:45:00,6.332683509,256.0111111,4.887022222,76.69844444,1.567483333
1/30/2006 5:00:00,6.218785827,261.7634167,4.967822222,74.86055556,2.70675
1/30/2006 5:15:00,6.106381448,260.8411111,5.007333333,75.19938889,2.56215
1/30/2006 5:30:00,5.971376376,257.7167778,5.061422222,73.67733333,2.316983333
1/30/2006 5:45:00,5.173587267,260.7226944,4.981911111,72.96644444,1.1607
1/30/2006 6:00:00,5.024793889,268.7099167,4.782488889,73.06011111,0.736016667
1/30/2006 6:15:00,5.156248256,272.2473333,4.6372,72.39983333,0.727583333
1/30/2006 6:30:00,5.203169483,270.58025,4.388666667,76.77944444,0.967233333
1/30/2006 6:45:00,5.597998751,277.5351667,4.337066667,76.12294444,2.08675
1/30/2006 7:00:00,6.54309864,274.5966944,4.744444444,74.47261111,2.75685
1/30/2006 7:15:00,6.155548892,282.2920833,5.225822222,70.75788889,2.056666667
1/30/2006 7:30:00,4.94552775,272.8250833,5.299066667,70.21638889,2.6183
1/30/2006 7:45:00,5.620350346,295.8762222,5.3256,71.38083333,3.9398
1/30/2006 8:00:00,3.703168428,282.8207222,6.382088889,67.996,4.934383333
1/30/2006 8:15:00,5.07588598,250.6017778,7.322,63.82922222,1.508516667
1/30/2006 8:30:00,5.648108782,263.5912222,6.661777778,67.34494444,2.143966667
1/30/2006 8:45:00,5.824803549,275.6280556,6.849466667,64.40055556,2.70205
1/30/2006 9:00:00,5.392696312,274.2908333,7.559911111,60.41027778,2.852016667
1/30/2006 9:15:00,6.327387291,294.8791389,8.124577778,56.84394444,5.872216667
1/30/2006 9:30:00,6.248699978,296.3233889,7.817688889,62.61311111,5.633683333
1/30/2006 9:45:00,5.985138096,299.6594444,6.802044444,74.83005556,3.887866667
1/30/2006 10:00:00,4.995814679,274.9514444,6.5548,85.45683333,2.1437
1/30/2006 10:15:00,6.172652959,258.8230833,6.447733333,87.73327778,3.46715
1/30/2006 10:30:00,5.631235818,266.6619444,6.492222222,89.11072222,3.734833333
1/30/2006 10:45:00,6.15721486,249.9386667,7.900933333,82.97388889,3.8241
1/30/2006 11:00:00,5.915889663,252.2314722,9.226711111,77.38527778,2.626183333
1/30/2006 11:15:00,5.727366011,258.8321389,9.959688889,73.51172222,2.06565
1/30/2006 11:30:00,6.305858587,259.6670556,10.44066667,71.06755556,2.643233333
1/30/2006 11:45:00,6.861502308,250.6595,10.29391111,71.64638889,3.27985
1/30/2006 12:00:00,7.479644543,249.4335556,9.113777778,75.86261111,4.39105
1/30/2006 12:15:00,6.729576343,265.0536944,9.6168,73.671,5.9897
1/30/2006 12:30:00,6.826643447,270.6755833,8.995333333,75.41222222,7.289466667
1/30/2006 12:45:00,6.679182883,254.8892222,8.731288889,77.12238889,7.350933333
1/30/2006 13:00:00,7.046637266,277.7304722,8.832711111,75.06266667,6.221383333
1/30/2006 13:15:00,5.897760666,252.0040833,8.464888889,77.57488889,3.830783333
1/30/2006 13:30:00,5.020787549,257.426,8.533466667,77.41788889,1.656383333
1/30/2006 13:45:00,5.508181177,255.9027778,8.813377778,77.08033333,1.440083333
1/30/2006 14:00:00,5.428388028,261.3093056,8.571466667,77.25877778,2.1299
1/30/2006 14:15:00,5.809655663,245.4345278,7.9808,80.90422222,2.213283333
1/30/2006 14:30:00,5.936531933,250.3547778,8.164133333,80.49711111,2.626433333
1/30/2006 14:45:00,6.867464016,259.5276389,8.1224,80.05077778,3.684816667
1/30/2006 15:00:00,6.569905688,253.7256389,7.899733333,81.791,3.8071
1/30/2006 15:15:00,6.293719463,265.93175,7.920533333,81.6485,5.051
1/30/2006 15:30:00,7.021113332,274.0483889,8.206488889,79.81638889,4.156016667
1/30/2006 15:45:00,6.713318851,262.7159167,7.653911111,83.58827778,4.049733333
1/30/2006 16:00:00,6.207419659,262.8531944,7.320755556,86.37583333,4.4223
1/30/2006 16:15:00,5.731537266,256.2786667,7.197777778,87.52911111,3.913433333
1/30/2006 16:30:00,5.863554396,266.6645278,7.271688889,86.95011111,5.039433333
1/30/2006 16:45:00,7.950801237,282.6274444,7.413022222,86.17394444,4.95395
1/30/2006 17:00:00,5.521841158,269.0694167,7.290844444,86.55116667,4.324783333
1/30/2006 17:15:00,4.999669751,264.5700556,6.844444444,89.01294444,3.765283333
1/30/2006 17:30:00,5.453016181,275.0606389,6.727422222,89.51283333,5.141516667
1/30/2006 17:45:00,4.55994428,259.1711944,6.618755556,90.21811111,3.763816667
1/30/2006 18:00:00,5.060801458,256.5776111,6.668444444,91.87527778,2.976066667
1/30/2006 18:15:00,6.370764138,256.233,6.715555556,92.5615,4.247416667
1/30/2006 18:30:00,6.022716588,267.1133889,6.826622222,91.75527778,3.418216667
1/30/2006 18:45:00,7.718795737,285.5024722,6.664844444,91.43161111,5.16145
1/30/2006 19:00:00,8.353802377,300.3730556,6.3864,91.66777778,11.00558333
1/30/2006 19:15:00,8.061163471,306.6138611,6.726844444,89.07666667,13.82631667
1/30/2006 19:30:00,8.769902699,313.6446111,6.824488889,86.33283333,14.20435
1/30/2006 19:45:00,8.819681987,314.38975,6.926888889,85.11844444,14.80288333
1/30/2006 20:00:00,8.430120412,316.2170278,6.884044444,85.11122222,11.8949
1/30/2006 20:15:00,6.279256214,304.5265,6.6292,86.44361111,8.440483333
1/30/2006 20:30:00,5.23175977,291.7115833,6.470577778,88.19094444,8.7235
1/30/2006 20:45:00,6.195224377,303.4581111,6.018133333,89.61366667,10.04168333
1/30/2006 21:00:00,6.895794798,303.6386111,5.7176,89.62311111,10.88698333
1/30/2006 21:15:00,7.440470314,303.5499167,6.064444444,89.27538889,10.66296667
1/30/2006 21:30:00,7.882699188,306.6447222,6.3904,88.19383333,11.42598333
1/30/2006 21:45:00,7.987272043,309.6720833,6.574844444,87.17522222,12.49523333
1/30/2006 22:00:00,8.262356277,314.2453333,6.297511111,87.48233333,12.60678333
1/30/2006 22:15:00,7.921908011,317.4839722,7.106755556,82.573,10.9472
1/30/2006 22:30:00,6.254633161,327.3885833,6.548977778,85.90516667,12.09286667
1/30/2006 22:45:00,8.840039019,308.9651667,6.092,88.79555556,11.03161667
1/30/2006 23:00:00,7.122379053,304.06325,5.884844444,89.14855556,13.87965
1/30/2006 23:15:00,7.752152928,308.8216389,6.026088889,88.53716667,13.11093333
1/30/2006 23:30:00,6.623039797,297.3407222,6.268222222,86.70277778,7.5642
1/30/2006 23:45:00,6.872946896,279.5299167,6.053733333,87.57988889,5.55695
1/31/2006 0:00:00,9.478076689,286.5794167,6.425511111,87.02288889,6.6741
1/31/2006 0:15:00,10.56484821,283.1547778,6.638044444,87.04122222,10.727
1/31/2006 0:30:00,7.796234843,263.5069444,6.223288889,88.64511111,9.8748
1/31/2006 0:45:00,5.65361713,272.14425,5.717288889,92.688,7.3526
1/31/2006 1:00:00,6.666274967,293.6024444,5.720711111,92.28777778,5.914283333
1/31/2006 1:15:00,4.612713046,302.7407778,5.388888889,92.129,6.0765
1/31/2006 1:30:00,5.563278974,295.0505556,5.597777778,91.3475,5.816816667
1/31/2006 1:45:00,4.612891134,260.9318333,6.245066667,89.40911111,4.173183333
1/31/2006 2:00:00,4.349799918,259.1055556,5.942,90.6355,1.703
1/31/2006 2:15:00,4.092693316,279.39325,5.669377778,91.73038889,2.132616667
1/31/2006 2:30:00,4.072430867,274.0793611,5.731733333,91.41361111,2.913966667
1/31/2006 2:45:00,4.071730809,247.5534167,5.7456,91.50944444,1.434383333
1/31/2006 3:00:00,3.362557477,260.2197222,5.690044444,91.91922222,0.82365
1/31/2006 3:15:00,2.857723494,276.3697222,5.491022222,91.974,1.932116667
1/31/2006 3:30:00,2.92458219,295.6141944,4.402933333,92.59033333,3.240733333
1/31/2006 3:45:00,2.50577299,311.9730833,3.517822222,95.31494444,3.754166667
1/31/2006 4:00:00,1.744565644,303.6548333,3.8196,96.4985,3.525933333
1/31/2006 4:15:00,2.633233529,286.2165278,5.271466667,93.32366667,2.041
1/31/2006 4:30:00,2.450886086,283.6486111,5.363377778,91.25183333,2.375116667
1/31/2006 4:45:00,3.149168608,292.2032222,5.0752,92.87538889,2.3646
1/31/2006 5:00:00,3.728943718,261.4556111,5.119644444,92.89638889,1.250016667
1/31/2006 5:15:00,3.068924143,240.0217778,5.3504,92.14033333,0.1277
1/31/2006 5:30:00,2.820722733,261.8284722,5.203288889,93.38594444,0
1/31/2006 5:45:00,4.552208179,311.3982778,6.109111111,91.56761111,0.540383333
1/31/2006 6:00:00,4.135579962,322.1614444,6.578577778,88.87311111,2.292016667
1/31/2006 6:15:00,4.003377421,316.1118889,6.420044444,88.87494444,1.431966667
1/31/2006 6:30:00,3.702676789,305.1735833,6.210577778,89.43222222,1.652333333
1/31/2006 6:45:00,3.91853133,289.2968611,6.041244444,90.29161111,0.819733333
1/31/2006 7:00:00,4.18578569,259.4106111,5.921733333,90.76466667,0
1/31/2006 7:15:00,4.270017447,256.1634444,6.032355556,90.75511111,0
1/31/2006 7:30:00,3.230116962,246.2840556,6.220888889,90.59966667,0
1/31/2006 7:45:00,3.120470516,250.1027778,6.6588,89.17555556,0
1/31/2006 8:00:00,3.087423149,246.2200278,6.801733333,88.41022222,0
1/31/2006 8:15:00,3.559312584,236.559,6.697511111,88.48822222,0
1/31/2006 8:30:00,5.677630697,246.1709167,6.617333333,90.22,0.6118
1/31/2006 8:45:00,5.557464079,260.1099167,6.467955556,92.60344444,1.205533333
1/31/2006 9:00:00,5.218346226,261.4196944,6.250933333,93.57777778,1.231933333
1/31/2006 9:15:00,4.691769293,251.8989444,6.230444444,94.228,0.55355
1/31/2006 9:30:00,4.355947529,250.9216667,6.201022222,94.86672222,0.040866667
1/31/2006 9:45:00,3.594465789,241.5618611,6.296,94.69711111,0
1/31/2006 10:00:00,2.55760244,244.9181667,6.520933333,94.53877778,0
1/31/2006 10:15:00,2.278752384,244.5008889,6.792933333,94.09605556,0
1/31/2006 10:30:00,2.593885042,255.2964167,6.9676,93.07833333,0
1/31/2006 10:45:00,3.631060017,251.7062222,6.965644444,93.11305556,0
1/31/2006 11:00:00,2.626174478,236.7524722,7.356666667,93.45405556,0
1/31/2006 11:15:00,1.698196132,230.6118333,7.714,92.64722222,0
1/31/2006 11:30:00,1.077781548,236.8395278,7.539022222,92.17905556,0
1/31/2006 11:45:00,0.48182517,262.28325,7.399555556,92.47561111,0
1/31/2006 12:00:00,0.849143728,284.8637778,7.608622222,93.31872222,0
1/31/2006 12:15:00,1.896035411,285.4037778,7.472222222,93.46561111,0
1/31/2006 12:30:00,3.187330628,272.0352778,6.859422222,94.33805556,0
1/31/2006 12:45:00,3.507412627,258.2651389,6.492533333,95.64733333,0
1/31/2006 13:00:00,2.694742664,232.8860833,6.562311111,96.44627778,0
1/31/2006 13:15:00,2.356017353,234.0109444,6.710533333,96.25655556,0
1/31/2006 13:30:00,2.095579958,258.9510833,6.683066667,96.41461111,0
1/31/2006 13:45:00,1.70522614,304.82675,6.8296,96.27733333,0
1/31/2006 14:00:00,1.258647994,345.3631389,6.9004,96.28627778,0
1/31/2006 14:15:00,1.08677125,285.2710833,7.056888889,96.20627778,0
1/31/2006 14:30:00,1.288940936,331.7917222,7.013377778,96.06461111,0
1/31/2006 14:45:00,1.535399626,325.3050278,7.046444444,95.91016667,0
1/31/2006 15:00:00,1.355640232,282.12575,6.763155556,95.78,0
1/31/2006 15:15:00,1.18391879,265.3378056,6.767822222,96.02911111,0
1/31/2006 15:30:00,1.240004567,324.5785278,6.858355556,96.19666667,0
1/31/2006 15:45:00,1.596368781,350.4827778,7.121688889,96.17138889,0
1/31/2006 16:00:00,1.648028352,333.0791944,7.242933333,95.61277778,0
1/31/2006 16:15:00,1.538155042,285.6856389,7.264044444,95.59277778,0
1/31/2006 16:30:00,1.725624222,290.5330556,7.3188,96.09805556,0
1/31/2006 16:45:00,1.718585254,268.3423611,7.359511111,95.84466667,0
1/31/2006 17:00:00,2.518452284,261.3143333,7.252044444,95.70588889,0
1/31/2006 17:15:00,3.196244493,260.9039722,6.905777778,95.31544444,0
1/31/2006 17:30:00,3.954028097,248.6252222,6.941333333,95.49427778,0.239683333
1/31/2006 17:45:00,3.431331719,278.5190833,6.877777778,95.7995,0.30115
1/31/2006 18:00:00,2.969000071,282.5991389,6.776222222,95.89383333,0.661983333
1/31/2006 18:15:00,2.782604178,266.0053333,6.918933333,95.96088889,0.70055
1/31/2006 18:30:00,2.390067964,282.6749444,7.058666667,96.021,0.304133333
1/31/2006 18:45:00,2.497092917,281.0538611,7.148755556,95.89366667,0.015933333
1/31/2006 19:00:00,3.26133983,295.7161111,7.088177778,95.72938889,0.1806
1/31/2006 19:15:00,2.856001044,272.3714722,7.080133333,95.27372222,0.051133333
1/31/2006 19:30:00,3.151986001,281.7045278,7.023555556,95.47111111,0.499766667
1/31/2006 19:45:00,2.768509763,294.7098056,6.976533333,95.23744444,0.998216667
1/31/2006 20:00:00,2.921705971,278.4416944,6.787377778,95.22955556,1.105633333
1/31/2006 20:15:00,2.747342839,244.67725,6.636266667,95.78138889,0.3237
1/31/2006 20:30:00,2.101650349,236.2910556,6.642577778,95.72527778,0
1/31/2006 20:45:00,1.799088897,235.8300556,6.646355556,95.70827778,0
1/31/2006 21:00:00,2.610906153,232.4363333,6.7952,95,0
1/31/2006 21:15:00,2.337595443,236.6213611,6.517466667,95.55133333,0
1/31/2006 21:30:00,2.230842571,240.8838333,6.641511111,95.33155556,0
1/31/2006 21:45:00,2.222546469,231.5136667,6.335333333,96.25788889,0
1/31/2006 22:00:00,2.246294012,223.5299444,5.969288889,96.20005556,0
1/31/2006 22:15:00,2.41660637,246.69,5.101733333,96.25516667,0
1/31/2006 22:30:00,2.732124701,269.3133611,4.611822222,97.30266667,0
1/31/2006 22:45:00,2.774035202,268.2534167,4.269111111,97.35727778,0
1/31/2006 23:00:00,2.059771072,256.9484444,3.991644444,97.83366667,0
1/31/2006 23:15:00,1.320722247,292.1414167,4.4968,98.7295,0
1/31/2006 23:30:00,1.608758742,326.2243333,5.213555556,98.9025,0
1/31/2006 23:45:00,1.139620718,318.9313056,5.708622222,98.54511111,0
2/1/2006 0:00:00,1.160876939,243.8165556,6.067288889,98.19827778,0
2/1/2006 0:15:00,1.42608538,275.4604722,6.1196,97.75777778,0
2/1/2006 0:30:00,2.190685891,298.0326944,6.124177778,97.63072222,0
2/1/2006 0:45:00,1.136351967,269.9146111,6.252311111,97.79138889,0
2/1/2006 1:00:00,0.892240321,234.4215833,6.342444444,97.62677778,0
2/1/2006 1:15:00,1.089099054,275.6273889,6.307244444,97.46261111,0
2/1/2006 1:30:00,1.309667481,271.1104167,6.320222222,97.39916667,0
2/1/2006 1:45:00,1.184707047,258.0744167,6.413644444,97.42105556,0
2/1/2006 2:00:00,1.806428893,256.6271389,6.341555556,97.51211111,0
2/1/2006 2:15:00,2.687818038,252.8428056,6.240977778,97.676,0
2/1/2006 2:30:00,2.705805094,282.12125,6.078844444,97.86727778,0
2/1/2006 2:45:00,2.385583658,279.3239722,6.084533333,98.13711111,0
2/1/2006 3:00:00,2.005317048,277.0861667,6.144577778,98.37577778,0
2/1/2006 3:15:00,2.691676952,261.2020833,6.225955556,98.53272222,0
2/1/2006 3:30:00,2.268665838,243.5954722,6.324933333,98.70661111,0
2/1/2006 3:45:00,1.920845883,250.8466944,6.474222222,98.81138889,0
2/1/2006 4:00:00,1.392395134,251.6704167,6.500088889,98.81838889,0
2/1/2006 4:15:00,0.849470166,283.6665556,6.497111111,98.84222222,0
2/1/2006 4:30:00,1.235179064,287.0891667,6.550177778,98.85611111,0
2/1/2006 4:45:00,1.381448674,234.424,6.471866667,98.75405556,0
2/1/2006 5:00:00,1.20287243,239.7019722,6.556044444,98.84011111,0
2/1/2006 5:15:00,1.265724881,242.88425,6.5148,98.77922222,0
2/1/2006 5:30:00,2.755210401,147.1322778,6.592711111,98.94633333,0.007166667
2/1/2006 5:45:00,3.200847223,113.3989167,7.042711111,99.24638889,0.5092
2/1/2006 6:00:00,3.616156599,96.51630556,7.254444444,99.03872222,0.3899
2/1/2006 6:15:00,3.260465782,98.40727778,7.447866667,98.82,0.80055
2/1/2006 6:30:00,3.567842144,99.35825,7.825911111,98.84072222,1.141633333
2/1/2006 6:45:00,4.557164584,89.6415,8.364311111,98.77672222,1.56
2/1/2006 7:00:00,3.549316126,91.63822222,8.644888889,97.91633333,0.291816667
2/1/2006 7:15:00,4.288560038,107.2703056,8.615022222,97.06894444,0.265766667
2/1/2006 7:30:00,6.342788161,108.7176944,8.661733333,96.78166667,1.853383333
2/1/2006 7:45:00,4.975900258,115.1401944,8.751422222,96.51616667,1.0913
2/1/2006 8:00:00,4.73799031,118.9156667,8.746933333,96.20027778,0.550633333
2/1/2006 8:15:00,5.565235446,106.8698611,8.815777778,96.54705556,1.247183333
2/1/2006 8:30:00,5.726977249,108.9116667,8.980444444,96.63988889,1.974883333
